mc run lumi evt
101 1 323231 61413796
101 1 215012 40852288
101 1 106838 20299210
101 1 345228 65593308
3 1 6913 736186
5 1 4532 802112
127 1 882 174260
101 1 383104 72789672
101 1 126645 24062490
101 1 17114 3251656
101 1 291990 55477984
101 1 244438 46443096
4 1 5218 889529
101 1 225011 42752004
101 1 268646 51042732
4 1 2686 457857
101 1 98524 18719448
121 1 5363 1013600
101 1 122478 23270792
103 1 206494 33080330
101 1 150370 28570238
4 1 6583 1122260
101 1 132746 25221616
101 1 282509 53676752
4 1 2163 368699
103 1 375737 60193016
101 1 6244 1186304
101 1 314985 59847028
4 1 6296 1073437
101 1 156542 29742906
101 1 278735 52959660
101 1 231711 44024928
101 1 82190 15615965
103 1 312871 50121856
101 1 17539 3332394
103 1 346198 55461004
101 1 293239 55715336
101 1 103888 19738716
101 1 82255 15628375
101 1 73477 13960457
125 1 19626 2786827
101 1 71419 13569550
125 1 13925 1977238
101 1 151382 28762536
5 1 2854 505043
101 1 186168 35371816
101 1 113411 21548028
101 1 230718 43836352
101 1 364913 69333368
101 1 406216 77180912
101 1 19622 3728006
101 1 64394 12234759
102 1 46993 6704294
101 1 104379 19831872
103 1 4531 725897
101 1 312489 59372820
101 1 67652 12853878
101 1 406962 77322696
103 1 300264 48102324
5 1 7139 1263518
101 1 399660 75935336
101 1 236979 45025916
3 1 7613 810747
101 1 401402 76266288
101 1 4298 816449
101 1 308987 58707540
101 1 2701 513037
4 1 7112 1212468
121 1 1137 214896
121 1 7998 1511447
4 1 6119 1043123
101 1 204403 38836392
101 1 318440 60503548
101 1 169063 32121784
101 1 91813 17444472
101 1 58706 11154017
101 1 216900 41210988
103 1 18064 2893848
5 1 3021 534644
111 1 1852 327196
101 1 181117 34412152
101 1 312581 59390424
101 1 165029 31355496
101 1 94099 17878678
101 1 39887 7578416
2 1 9869 1060967
101 1 101978 19375702
101 1 415666 78976552
101 1 363736 69109704
101 1 100807 19153336
103 1 392494 62877596
101 1 543 103133
101 1 353143 67097108
4 1 6466 1102408
101 1 204118 38782456
101 1 282830 53737720
101 1 357652 67953912
101 1 21669 4117107
101 1 387655 73654264
125 1 25990 3690501
101 1 45668 8676748
5 1 2218 392518
5 1 2896 512585
101 1 157551 29934696
101 1 190577 36209588
2 1 13047 1402556
101 1 168059 31931214
101 1 197345 37495496
101 1 225649 42873272
5 1 84 14822
103 1 139306 22316768
101 1 355378 67521736
101 1 37494 7123793
101 1 271431 51571880
101 1 367555 69835264
101 1 194021 36863908
125 1 2983 423607
101 1 119830 22767646
101 1 152061 28891434
101 1 189314 35969552
101 1 142467 27068564
101 1 87042 16537884
5 1 6585 1165423
103 1 47764 7651851
101 1 163994 31158876
101 1 6046 1148582
5 1 4203 743796
101 1 10047 1908799
103 1 222983 35721976
101 1 222524 42279460
101 1 255124 48473584
101 1 68833 13078101
101 1 99568 18917772
125 1 5682 806778
101 1 334814 63614492
101 1 343169 65202088
101 1 88526 16819808
101 1 243523 46269312
101 1 117563 22336964
101 1 260036 49406680
127 1 275 54226
101 1 125967 23933584
101 1 196110 37260880
101 1 15057 2860806
101 1 173497 32964332
101 1 309549 58814204
101 1 348456 66206556
101 1 312491 59373200
103 1 467912 74959568
103 1 175651 28139280
101 1 192211 36519944
101 1 58086 11036234
101 1 263325 50031704
103 1 67221 10768659
101 1 228901 43491168
101 1 309938 58888064
101 1 193224 36712464
125 1 6829 952681
101 1 158545 30123384
101 1 345748 65692088
101 1 144474 27449940
101 1 83686 15900192
5 1 5084 899783
101 1 88493 16813684
109 1 23529 4005663
101 1 312553 59384932
101 1 31633 6010275
101 1 98736 18759802
101 1 413789 78619824
