mc run lumi evt
102 1 374429 53418472
102 1 876797 125089640
11 1 7496 1034443
12 1 7661 919319
11 1 6002 828368
102 1 1008149 143829312
102 1 279016 39806200
110 1 378232 155453312
102 1 435829 62178268
103 1 364573 58404612
103 1 195657 31344310
11 1 1156 159425
102 1 211472 30169956
12 1 4509 541114
110 1 392376 161266192
102 1 534074 76194480
13 1 1253 173313
12 1 4987 598378
14 1 840 120463
13 1 4370 604465
11 1 8944 1234272
110 1 240763 98953520
110 1 395958 162738368
14 1 533 76497
13 1 4007 554331
14 1 3388 486172
111 1 33741 5960819
121 1 6634 1253781
125 1 11079 1545482
102 1 874229 124723256
11 1 5714 788562
110 1 324679 133442792
12 1 7963 955635
102 1 179486 25606632
102 1 502512 71691696
12 1 1463 175556
102 1 972742 138777872
111 1 291015 55923400
13 1 1340 185432
110 1 389923 160258304
125 1 8027 1119679
110 1 474151 194875744
125 1 3741 531203
102 1 808577 115356912
102 1 524807 74872544
102 1 730159 104169352
101 1 252173 47912764
101 1 11897 2260291
13 1 1759 243249
14 1 1538 220622
103 1 207696 33272862
102 1 455890 65040220
125 1 16703 2371710
14 1 1465 210133
11 1 3889 536684
12 1 11657 1398740
103 1 156382 25052316
11 1 4481 618320
101 1 57778 10977760
11 1 2090 288430
13 1 8683 1201052
110 1 23674 9729839
102 1 371942 53063800
13 1 2641 365278
12 1 5001 600164
12 1 477 57223
102 1 222016 31674312
103 1 147646 23652912
14 1 2939 421606
12 1 10565 1267772
11 1 7963 1098795
102 1 663482 94656768
14 1 7372 1057836
110 1 73090 30039802
11 1 1108 152768
111 1 2062 320285
12 1 8395 1007403
110 1 152279 62586424
12 1 2271 272420
123 1 556 92910
14 1 4849 695776
110 1 270664 111242712
101 1 236513 44937464
102 1 313315 44699640
127 1 1046 206761
101 1 40587 7711503
11 1 9106 1256539
12 1 7453 894401
110 1 213267 87652400
125 1 20855 2909245
102 1 853157 121716984
102 1 380795 54326816
11 1 9853 1359654
11 1 887 122338
102 1 995825 142071040
11 1 382 52777
13 1 7264 1004897
102 1 329884 47063320
102 1 737362 105196840
14 1 9837 1411517
121 1 1818 361100
12 1 3857 462737
14 1 1225 175649
14 1 7923 1136917
14 1 107 15333
13 1 6281 868813
14 1 7207 1034134
102 1 129473 18471500
125 1 6477 903588
110 1 69029 28370866
11 1 2429 335215
101 1 341328 64852200
111 1 15318 2706081
103 1 124116 19883266
102 1 402172 57376588
103 1 350917 56216960
11 1 4640 640385
103 1 142741 22867038
14 1 2507 359750
102 1 753838 107547504
110 1 212338 87270712
101 1 254733 48399120
103 1 40666 6514645
102 1 564550 80542512
110 1 42981 17665164
13 1 4963 686552
127 1 287 56705
102 1 972317 138717328
102 1 23093 3294591
110 1 259337 106587240
125 1 8823 1230701
11 1 8452 1166298
13 1 3722 514954
11 1 6847 944759
103 1 70058 11223380
121 1 7840 1481598
12 1 9098 1091730
11 1 2195 302916
102 1 578092 82474496
125 1 20208 2819003
103 1 194699 31190918
102 1 893978 127540904
13 1 8501 1175912
121 1 378 75126
11 1 2648 365396
103 1 37542 6014171
12 1 11047 1325670
12 1 6285 754150
101 1 368137 69945944
102 1 1055240 150547568
102 1 119425 17037860
103 1 118328 18956172
12 1 1023 122754
102 1 912038 130117520
102 1 61057 8710776
102 1 703310 100338888
103 1 207041 33167956
101 1 268260 50969312
14 1 598 85807
102 1 583597 83259776
11 1 7892 1089165
102 1 598089 85327352
14 1 3067 440101
13 1 1169 161835
13 1 4627 639955
14 1 4894 702267
110 1 76496 31439796
102 1 237451 33876216
101 1 68942 13098908
102 1 1089066 155373408
110 1 134047 55093180
102 1 735301 104902976
11 1 10259 1415679
102 1 722067 103014888
11 1 4129 569735
102 1 572503 81677088
11 1 5993 827022
102 1 467639 66716552
11 1 5936 819282
12 1 836 100292
102 1 693169 98891976
11 1 5296 730907
102 1 473425 67541856
13 1 6325 874874
13 1 2628 363530
121 1 2639 524282
14 1 9283 1331970
102 1 851743 121515264
12 1 8041 964939
14 1 3916 561885
102 1 900976 128539200
127 1 1092 215821
14 1 5029 721665
103 1 157416 25218006
14 1 9827 1410096
11 1 1831 252620
125 1 14550 2029667
102 1 881204 125718368
13 1 2484 343619
102 1 35230 5026162
12 1 3487 418461
11 1 8449 1165969
11 1 1061 146413
102 1 214450 30594832
13 1 1114 154017
102 1 943007 134535632
102 1 1114648 159023136
102 1 730380 104200856
13 1 3241 448217
13 1 446 61785
11 1 6154 849246
102 1 777738 110957272
125 1 13807 1960631
125 1 23543 3284151
13 1 2209 305464
102 1 566693 80848296
102 1 478141 68214784
13 1 10540 1458060
12 1 1729 207373
102 1 246724 35199336
110 1 261400 107435176
125 1 26333 3673512
103 1 243274 38972508
13 1 1255 173471
102 1 197447 28169184
101 1 303995 57759016
13 1 4468 618042
102 1 871142 124283008
11 1 9436 1302205
13 1 8684 1201361
102 1 177514 25325382
101 1 44852 8521770
110 1 186223 76537488
101 1 105693 20081576
102 1 108121 15425266
102 1 883079 125986000
110 1 124067 50991164
12 1 11835 1420157
12 1 5133 615969
11 1 7477 1031727
125 1 14691 2049386
102 1 87943 12546537
13 1 3689 510416
102 1 312826 44629752
111 1 286842 55121492
102 1 857539 122342160
102 1 747165 106595528
102 1 668797 95414936
14 1 10050 1442101
101 1 183517 34868048
102 1 489682 69861216
12 1 9329 1119477
12 1 5088 610540
102 1 783511 111780872
12 1 7041 844982
102 1 43993 6276329
12 1 5109 612972
102 1 964315 137575568
12 1 9253 1110420
111 1 12997 2296055
13 1 10828 1497925
14 1 2133 306022
102 1 481586 68706384
103 1 70764 11336469
102 1 54496 7774671
13 1 3128 432669
12 1 9655 1158560
13 1 254 35244
102 1 191456 27314392
12 1 6067 727925
110 1 216445 88958696
11 1 4063 560735
13 1 1249 172773
103 1 216067 34613984
102 1 379307 54114560
14 1 1855 266124
12 1 6155 738654
102 1 224263 31994862
125 1 14111 1968517
102 1 858875 122532896
103 1 391999 62798336
102 1 248663 35475864
110 1 307115 126224144
12 1 10848 1301726
11 1 1222 168504
110 1 263370 108244960
12 1 10695 1283337
102 1 717608 102378704
103 1 311489 49900600
11 1 2756 380275
11 1 8342 1151309
11 1 7390 1019738
110 1 211389 86880744
102 1 829465 118337040
13 1 7477 1034191
11 1 7855 1083966
125 1 16650 2364256
103 1 32971 5281944
11 1 8654 1194342
110 1 416794 171302320
103 1 96158 15404454
110 1 222003 91242832
102 1 331961 47359700
12 1 1643 197230
110 1 434665 178647264
102 1 243509 34740680
102 1 1101128 157094256
125 1 9121 1295125
102 1 939778 134074992
102 1 256073 36533116
103 1 223976 35880912
