mc run lumi evt
101 1 121448 23075080
101 1 411082 78105456
5 1 6195 1096447
101 1 74801 14212180
3 1 11571 1232247
101 1 98477 18710536
101 1 250183 47534748
101 1 406015 77142768
101 1 286958 54521896
121 1 229 43271
101 1 231385 43963012
101 1 266203 50578496
101 1 90975 17285132
125 1 27341 3882386
125 1 27726 3867762
101 1 56166 10671528
101 1 92062 17491622
5 1 8467 1498529
101 1 315166 59881488
101 1 385514 73247640
101 1 224521 42658856
5 1 4574 809452
101 1 104650 19883392
4 1 4435 756132
101 1 326721 62076984
101 1 228077 43334644
101 1 39460 7497418
101 1 151932 28866952
127 1 498 98340
101 1 10977 2085585
101 1 292017 55483192
101 1 74376 14131337
101 1 206127 39164056
101 1 108619 20637556
101 1 350625 66618696
101 1 218597 41533336
101 1 64143 12187080
101 1 171806 32642972
4 1 8042 1371054
101 1 295798 56201600
101 1 211321 40150832
5 1 1751 309900
101 1 361240 68635440
101 1 250924 47675416
101 1 109862 20873794
101 1 142652 27103846
101 1 410591 78012176
101 1 181053 34400024
101 1 185769 35295944
101 1 361292 68645456
101 1 112589 21391908
101 1 134488 25552592
101 1 31567 5997598
101 1 231689 44020816
101 1 274214 52100508
5 1 1901 336445
2 1 3115 334864
101 1 360727 68538088
101 1 140795 26751088
3 1 5611 597567
101 1 200858 38162892
2 1 10691 1149277
101 1 189991 36098284
101 1 281098 53408616
101 1 221278 42042752
101 1 231310 43948896
101 1 33198 6307577
101 1 221094 42007792
101 1 313321 59530848
101 1 56912 10813134
101 1 100494 19093800
101 1 203238 38615160
4 1 7375 1257466
5 1 5063 896097
101 1 13497 2564298
2 1 6885 740096
5 1 3093 547314
101 1 368795 70070928
101 1 90096 17118230
101 1 404629 76879448
101 1 87952 16710920
101 1 258887 49188468
101 1 403488 76662704
121 1 6198 1171262
101 1 367446 69814728
101 1 111510 21186800
101 1 125848 23911020
101 1 264207 50199256
101 1 237293 45085664
101 1 49306 9368069
101 1 79605 15124913
101 1 25978 4935769
101 1 102823 19536356
101 1 239531 45510812
101 1 260763 49544832
101 1 45043 8558160
101 1 326722 62077160
101 1 90639 17221266
101 1 14019 2663550
101 1 413540 78572600
101 1 12894 2449745
101 1 185789 35299856
101 1 128016 24322992
101 1 202343 38445140
101 1 277700 52762896
125 1 425 59215
101 1 223067 42382768
101 1 174622 33178040
101 1 12448 2365085
101 1 147336 27993744
127 1 442 87234
101 1 399587 75921408
101 1 120666 22926486
101 1 33723 6407222
101 1 333914 63443552
101 1 345696 65682124
3 1 2985 317870
101 1 37355 7097475
101 1 95969 18234160
101 1 113892 21639456
101 1 414459 78747080
125 1 10914 1522442
101 1 293756 55813632
101 1 312499 59374696
101 1 388172 73752688
101 1 151512 28787156
101 1 406608 77255504
101 1 313047 59478808
4 1 2176 370938
101 1 220879 41966960
101 1 204232 38804104
101 1 51041 9697808
101 1 343679 65298904
101 1 331995 63079056
101 1 77978 14815645
125 1 17841 2488823
101 1 80809 15353623
101 1 263861 50133556
101 1 400105 76019928
101 1 87301 16587060
101 1 294885 56028064
101 1 189324 35971468
101 1 365982 69536520
101 1 407621 77447888
101 1 182647 34702844
101 1 185626 35268928
101 1 369862 70273760
2 1 11815 1270146
121 1 10141 1916644
101 1 116540 22142500
101 1 368597 70033336
111 1 21022 3265293
125 1 28525 3979226
101 1 295585 56161124
125 1 3194 453468
125 1 12967 1808942
101 1 231047 43898832
101 1 72950 13860498
101 1 399677 75938584
101 1 373746 71011664
101 1 276460 52527248
101 1 83881 15937284
101 1 58683 11149715
101 1 373501 70965144
101 1 214450 40745356
4 1 1897 323270
101 1 396483 75331624
102 1 858073 122418392
101 1 321244 61036220
101 1 235782 44798572
101 1 279813 53164460
101 1 63944 12149309
101 1 231239 43935456
101 1 271551 51594584
101 1 186134 35365360
101 1 293067 55682688
101 1 341955 64971340
101 1 276485 52532192
101 1 333705 63403848
121 1 8426 1592514
101 1 126460 24027328
101 1 273277 51922624
101 1 273994 52058880
101 1 304412 57838176
101 1 221503 42085408
101 1 396819 75395640
101 1 171228 32533192
101 1 48076 9134464
101 1 289875 55076208
101 1 50463 9587905
102 1 803950 114696816
101 1 324945 61739504
101 1 200989 38187912
3 1 4151 442125
101 1 111760 21234396
101 1 119731 22748818
101 1 337433 64112152
101 1 18913 3593387
101 1 233114 44291672
101 1 191524 36389492
101 1 34186 6495240
3 1 9329 993588
101 1 177569 33738092
101 1 47323 8991246
125 1 12663 1766425
101 1 413838 78629152
101 1 365729 69488448
101 1 299338 56874092
101 1 374009 71061712
101 1 323059 61381088
101 1 92621 17597968
101 1 331449 62975316
101 1 193603 36784452
101 1 264550 50264496
3 1 10057 1070991
101 1 36679 6968929
101 1 268945 51099488
101 1 95263 18099784
101 1 369229 70153520
101 1 43575 8279243
101 1 288941 54898668
101 1 348880 66287092
101 1 298549 56724132
4 1 937 159600
101 1 391455 74376280
5 1 939 166068
101 1 299160 56840268
101 1 288527 54820120
101 1 32576 6189441
101 1 113858 21632896
101 1 134666 25586540
101 1 31394 5964859
123 1 6867 1149119
101 1 326771 62086352
101 1 71631 13609872
101 1 415896 79020160
3 1 1875 199599
101 1 393766 74815464
101 1 18603 3534418
101 1 211750 40232400
101 1 319336 60673852
125 1 8644 1205780
125 1 28234 3938624
101 1 339314 64469648
125 1 21559 3061353
101 1 343669 65297088
101 1 312813 59434368
101 1 118406 22497080
101 1 351812 66844260
101 1 247394 47004748
101 1 257302 48887380
2 1 2277 244838
101 1 296590 56352116
101 1 320322 60861168
101 1 164368 31229884
101 1 7814 1484578
3 1 1935 206012
101 1 61519 11688483
101 1 280460 53287332
101 1 166527 31640024
101 1 114451 21745684
101 1 315543 59953080
101 1 45735 8689595
102 1 741824 105833600
101 1 211960 40272308
125 1 20427 2900605
101 1 253049 48079168
101 1 4730 898612
101 1 389931 74086784
1 1 3463 631904
101 1 249219 47351620
101 1 264785 50309128
121 1 994 197470
101 1 114451 21745504
125 1 8071 1125797
101 1 384747 73101776
101 1 342844 65140368
101 1 88741 16860672
101 1 258287 49074512
101 1 3119 592647
5 1 4421 782444
101 1 322589 61291932
101 1 214895 40830088
101 1 12344 2345224
101 1 329507 62606192
101 1 250725 47637648
125 1 2901 411899
125 1 12271 1711744
101 1 379152 72038744
101 1 115221 21891856
101 1 13427 2551045
101 1 219737 41750056
101 1 294453 55946068
101 1 360725 68537800
101 1 237286 45084232
101 1 114763 21804952
101 1 233150 44298488
101 1 338210 64259888
101 1 199000 37809980
101 1 67663 12855862
101 1 26006 4940984
102 1 708415 101067184
101 1 253213 48110308
2 1 4757 511421
101 1 163359 31038092
101 1 239678 45538784
125 1 19277 2689155
101 1 287143 54556992
101 1 238855 45382292
125 1 18197 2583888
101 1 137703 26163444
101 1 35242 6695873
101 1 315050 59859492
101 1 227920 43304744
1 1 6172 1126312
101 1 329338 62574244
101 1 115851 22011676
101 1 275447 52334904
101 1 158821 30175916
101 1 109383 20782692
101 1 139380 26482100
101 1 331056 62900604
101 1 340687 64730436
2 1 13137 1412238
101 1 175922 33425020
101 1 34778 6607829
102 1 811738 115807840
101 1 127154 24159268
125 1 7747 1099942
101 1 83289 15824910
101 1 220885 41968072
