mc run lumi evt
101 1 178142 33846880
101 1 351470 66779232
101 1 251675 47818288
101 1 317907 60402324
101 1 23767 4515675
101 1 316022 60044116
2 1 9556 1027259
101 1 262427 49861168
101 1 406053 77149912
101 1 27833 5288143
101 1 25404 4826663
101 1 147576 28039394
101 1 392298 74536560
4 1 5134 875285
2 1 7791 837569
101 1 138385 26293058
101 1 85415 16228736
101 1 222843 42340144
101 1 357520 67928656
101 1 102638 19501206
101 1 312049 59289280
101 1 172024 32684428
101 1 311213 59130496
5 1 4840 856561
101 1 196583 37350768
123 1 8291 1387490
103 1 175302 28083448
101 1 317355 60297452
101 1 48759 9264137
101 1 181374 34460948
101 1 245806 46703116
101 1 26189 4975782
101 1 167200 31767942
103 1 47521 7612852
101 1 412472 78369648
101 1 100405 19076948
5 1 3973 703168
101 1 278034 52826376
101 1 81988 15577695
101 1 146440 27823628
101 1 200926 38175928
101 1 102240 19425552
101 1 217092 41247436
101 1 143374 27240964
101 1 73352 13936745
125 1 15383 2184263
3 1 1273 135546
101 1 60361 11468463
103 1 388311 62207336
101 1 303982 57756616
101 1 251990 47878092
101 1 15027 2854962
1 1 1081 197241
101 1 276638 52561104
101 1 181274 34442048
101 1 189841 36069668
3 1 8265 880125
103 1 67341 10787947
101 1 41378 7861748
101 1 64930 12336670
101 1 123060 23381306
121 1 1533 289688
101 1 20477 3890610
101 1 72502 13775335
125 1 27125 3851645
109 1 67770 11537843
101 1 290726 55237920
101 1 251379 47761876
101 1 318934 60597356
101 1 68625 13038746
5 1 4140 732756
3 1 11273 1200557
101 1 420962 79982648
101 1 41496 7884197
103 1 376562 60325176
103 1 374427 59983132
101 1 249005 47310876
101 1 318666 60546528
103 1 341412 54694132
101 1 75422 14330193
103 1 152417 24417132
101 1 159257 30258784
101 1 398734 75759440
103 1 320207 51297132
101 1 89221 16951956
101 1 100200 19037956
101 1 118390 22494058
103 1 184892 29619694
101 1 198855 37782312
101 1 278681 52949436
109 1 16458 2801949
101 1 86370 16410235
101 1 76547 14543799
101 1 262963 49962864
101 1 70255 13348365
101 1 205340 39014464
101 1 93097 17688392
101 1 78230 14863612
125 1 4041 573819
101 1 141260 26839234
3 1 9089 967996
101 1 408862 77683648
101 1 92029 17485520
2 1 9145 983165
101 1 166977 31725544
101 1 337481 64121436
101 1 318360 60488308
101 1 79616 15127025
103 1 224556 35973808
101 1 50267 9550610
101 1 194329 36922356
101 1 391551 74394544
101 1 273373 51940700
101 1 76159 14470079
101 1 145879 27716980
101 1 401943 76369024
101 1 82996 15769199
101 1 251350 47756504
101 1 82771 15726429
101 1 286709 54474740
103 1 99062 15869712
103 1 6709 1074746
101 1 362353 68846896
101 1 368953 70100904
101 1 48727 9258022
101 1 285267 54200584
101 1 171968 32673898
101 1 248809 47273524
101 1 84119 15982528
101 1 230471 43789528
4 1 4939 842098
101 1 409558 77815896
101 1 292338 55544188
103 1 77097 12350831
101 1 89773 17056820
101 1 321996 61179188
101 1 275760 52394356
3 1 9527 1014538
101 1 100683 19129768
103 1 117699 18855506
103 1 6814 1091639
125 1 10927 1551601
101 1 306813 58294328
101 1 390524 74199384
103 1 307523 49265208
101 1 278181 52854368
5 1 7507 1328631
102 1 291425 41576616
101 1 215614 40966576
101 1 373035 70876592
101 1 410835 78058592
103 1 81929 13125109
101 1 126918 24114300
101 1 332325 63141624
3 1 10897 1160555
101 1 283601 53884228
101 1 20843 3960067
101 1 292842 55639872
101 1 295007 56051308
101 1 183643 34891996
4 1 5338 910116
101 1 387976 73715392
101 1 10169 1931967
125 1 868 123175
101 1 287475 54620164
101 1 390226 74142896
101 1 170220 32341712
103 1 40466 6482654
109 1 23889 4067014
101 1 126810 24093804
103 1 442678 70917072
101 1 282683 53709744
101 1 304066 57772492
101 1 248981 47306272
1 1 2632 480184
121 1 3950 746543
101 1 16573 3148811
101 1 108557 20625744
101 1 306395 58215092
101 1 56854 10802110
101 1 402834 76538352
4 1 1218 207549
4 1 562 95683
101 1 48767 9265707
101 1 65631 12469816
101 1 344601 65474160
101 1 121745 23131404
101 1 299692 56941400
101 1 12402 2356262
101 1 6054 1150250
103 1 457662 73317408
101 1 214221 40701880
101 1 362917 68954064
101 1 105127 19974136
101 1 79249 15057150
101 1 146540 27842612
101 1 59950 11390434
101 1 133579 25379832
3 1 10111 1076848
101 1 80498 15294464
101 1 401754 76333168
101 1 313366 59539508
101 1 334940 63638560
101 1 251395 47765000
103 1 24209 3878359
4 1 3471 591763
4 1 2322 395861
103 1 183377 29377028
101 1 22887 4348460
4 1 3448 587764
101 1 268418 50999360
101 1 138808 26373496
101 1 70098 13318548
101 1 387853 73692048
101 1 273825 52026648
5 1 3411 603716
101 1 405254 76998184
101 1 112709 21414664
101 1 157695 29961940
101 1 111041 21097760
101 1 409381 77782224
1 1 1548 282491
101 1 159324 30271536
101 1 360523 68499232
101 1 226205 42978928
101 1 413781 78618264
121 1 313 59092
101 1 277087 52646368
101 1 91515 17387776
101 1 68085 12936139
101 1 366911 69712992
101 1 300494 57093732
101 1 339775 64557168
101 1 282236 53624672
1 1 6738 1229554
103 1 347159 55614908
101 1 395930 75226552
101 1 123426 23450924
101 1 141224 26832464
121 1 9386 1773829
101 1 291627 55409076
101 1 372644 70802224
101 1 405312 77009152
101 1 22025 4184695
101 1 210685 40030128
101 1 210855 40062464
101 1 255806 48603152
101 1 118121 22443032
101 1 186503 35435560
101 1 191859 36453064
101 1 388551 73824672
2 1 2821 303310
101 1 381770 72536272
101 1 113577 21579632
101 1 309030 58715616
1 1 3223 588209
101 1 158642 30141824
3 1 12883 1372055
103 1 75671 12122376
101 1 37075 7044257
101 1 349577 66419648
1 1 7534 1374857
101 1 246643 46862124
101 1 270202 51338404
101 1 2809 533604
101 1 109622 20828140
101 1 142310 27038866
101 1 118066 22432536
101 1 301113 57211452
101 1 29239 5555372
101 1 133473 25359808
101 1 109876 20876336
101 1 148900 28291024
101 1 410535 78001544
101 1 119740 22750480
101 1 231336 43953768
101 1 54385 10333021
101 1 169521 32209016
5 1 4732 837423
101 1 242343 46045048
101 1 212094 40297752
101 1 114007 21661316
103 1 347652 55693876
101 1 994 188784
101 1 241793 45940672
101 1 137105 26049974
101 1 185758 35293996
101 1 27265 5180342
101 1 157716 29965924
103 1 62387 9994467
101 1 229131 43534912
101 1 89026 16914920
3 1 3168 337390
103 1 484327 77589248
101 1 38644 7342372
101 1 150142 28526980
101 1 356442 67723952
101 1 387236 73574696
101 1 396370 75310184
101 1 94706 17993996
4 1 5164 880403
101 1 135255 25698404
3 1 11011 1172754
101 1 86910 16512875
101 1 173786 33019316
101 1 156574 29749002
101 1 328244 62366256
101 1 369537 70212024
101 1 276069 52453080
103 1 320946 51415472
101 1 292042 55487968
4 1 6327 1078775
4 1 8713 1485489
101 1 171323 32551326
101 1 98440 18703604
101 1 73832 14028058
101 1 147148 27958144
101 1 366048 69549008
101 1 115047 21858872
2 1 12121 1303090
101 1 110064 20912078
101 1 400449 76085248
4 1 6035 1028943
101 1 107702 20463276
101 1 161725 30727600
101 1 110377 20971568
125 1 7895 1121006
101 1 110869 21064924
101 1 15441 2933728
101 1 347800 66081912
4 1 6692 1140860
1 1 4472 816088
101 1 152040 28887496
101 1 307903 58501500
103 1 338416 54214256
101 1 356398 67715488
103 1 324169 51931896
101 1 418139 79446432
101 1 215676 40978416
101 1 267690 50860976
101 1 296728 56378164
5 1 285 50295
101 1 275267 52300748
101 1 352010 66881760
101 1 356177 67673576
125 1 26329 3738755
101 1 326691 62071160
1 1 3408 621898
101 1 74128 14084220
101 1 144720 27496688
101 1 317148 60258044
101 1 161123 30613256
101 1 196389 37313756
101 1 372671 70807440
101 1 156728 29778148
101 1 298494 56713816
101 1 224787 42709496
101 1 31183 5924675
101 1 263229 50013516
101 1 383 72753
101 1 224975 42745272
101 1 360898 68570600
101 1 384446 73044616
101 1 280869 53365100
101 1 203151 38598548
101 1 136719 25976616
101 1 144255 27408380
101 1 231904 44061712
101 1 295359 56118184
101 1 49586 9421184
101 1 413314 78529600
101 1 282977 53765660
101 1 114613 21776332
101 1 292505 55575848
101 1 247727 47068096
101 1 67536 12831837
101 1 130026 24704816
101 1 59540 11312609
101 1 265699 50482712
101 1 397637 75550952
103 1 141359 22645678
101 1 169553 32214962
101 1 16467 3128625
101 1 342241 65025764
101 1 54232 10303921
101 1 3592 682332
101 1 67774 12877098
101 1 73523 13969303
101 1 235161 44680444
2 1 7151 768724
101 1 278965 53003344
101 1 131000 24889960
101 1 217649 41353344
101 1 233911 44443088
101 1 300758 57143852
101 1 222564 42287068
101 1 63124 11993439
101 1 210069 39913096
101 1 291670 55417256
103 1 431071 69057432
101 1 68227 12963042
101 1 82147 15607853
101 1 54960 10442312
101 1 100029 19005462
103 1 183018 29319534
101 1 236866 45004448
125 1 14272 2026587
101 1 222603 42294416
101 1 35259 6699098
101 1 317449 60315300
1 1 6432 1173813
109 1 33833 5759953
101 1 397025 75434800
101 1 318929 60596496
4 1 4527 771731
101 1 39791 7560316
101 1 192060 36491364
101 1 77355 14697399
101 1 52742 10020937
101 1 106772 20286572
101 1 178171 33852416
103 1 109401 17525916
101 1 76138 14466259
101 1 411246 78136616
101 1 101072 19203564
101 1 277454 52716188
101 1 216857 41202820
121 1 390 73648
101 1 332718 63216412
101 1 272708 51814488
101 1 204428 38841180
102 1 175435 25028756
101 1 135652 25773812
101 1 297409 56507700
101 1 213307 40528144
101 1 323915 61543764
101 1 377553 71734992
5 1 4516 799234
3 1 9891 1053453
101 1 28693 5451509
101 1 104367 19829564
101 1 119749 22752272
103 1 281418 45083256
101 1 158852 30181894
103 1 273464 43809040
101 1 58736 11159717
101 1 2806 533000
103 1 330183 52895256
101 1 178862 33983604
123 1 329 55051
101 1 266086 50556372
101 1 327948 62310112
101 1 3000 569912
101 1 203282 38623548
125 1 12647 1795827
101 1 352381 66952268
101 1 188749 35862268
101 1 170062 32311692
101 1 256801 48792200
101 1 319321 60670808
101 1 336029 63845464
101 1 117562 22336728
101 1 329818 62665408
125 1 17591 2497941
4 1 937 159600
101 1 164820 31315718
5 1 6803 1203960
101 1 373015 70872800
101 1 283723 53907320
101 1 63975 12155273
101 1 265811 50503980
101 1 38993 7408597
1 1 6650 1213602
103 1 181359 29053780
101 1 326707 62074252
101 1 81181 15424385
2 1 12287 1320887
101 1 219520 41708768
