mc run lumi evt
4 1 4956 844896
101 1 56426 10720861
125 1 20227 2821538
101 1 113048 21479122
101 1 47659 9055180
101 1 300278 57052644
101 1 52370 9950301
101 1 113901 21641160
109 1 41107 6998419
125 1 10671 1488572
5 1 1475 261047
4 1 4435 756132
101 1 95966 18233492
125 1 23045 3214650
2 1 2867 308231
107 1 312259 49545128
101 1 319479 60700916
101 1 391755 74433368
5 1 5763 1019982
2 1 6193 665763
111 1 14238 2211599
111 1 42698 6632422
105 1 137420 21849684
101 1 408215 77560896
125 1 2241 312614
108 1 72152 28247344
110 1 387402 159221888
125 1 11060 1542814
125 1 25725 3588585
1 1 5977 1090622
101 1 85018 16153357
127 1 722 142738
107 1 170481 27049594
101 1 156153 29669076
1 1 1259 229596
4 1 5552 946609
101 1 166220 31581704
101 1 369465 70198208
109 1 44638 7599590
101 1 126771 24086444
101 1 361122 68613144
104 1 105098 19443086
125 1 4861 690249
101 1 395776 75197344
4 1 4113 701194
3 1 5715 608689
110 1 410354 168655392
121 1 768 152512
104 1 14141 2615994
109 1 59183 10075891
109 1 8467 1441582
4 1 712 121386
106 1 160240 27200678
101 1 367361 69798520
101 1 154807 29413336
101 1 59815 11364768
1 1 367 66978
125 1 6337 884072
109 1 46847 7975744
101 1 12609 2395619
111 1 37327 6594345
4 1 5266 897834
101 1 62382 11852480
101 1 391835 74448536
125 1 8070 1125716
3 1 81 8593
4 1 6035 1028943
108 1 336510 131743624
101 1 134731 25598768
5 1 5123 906611
5 1 639 113094
110 1 367336 150974832
2 1 9049 972796
104 1 132884 24583520
5 1 6239 1104146
125 1 14329 1998951
4 1 5194 885495
106 1 27529 4799085
101 1 372612 70796192
5 1 4879 863583
111 1 23607 4170541
101 1 327184 62164876
101 1 392525 74579624
101 1 279578 53119656
101 1 382085 72596016
101 1 106099 20158676
101 1 100821 19155980
107 1 305118 48412056
4 1 7520 1282115
3 1 13869 1477012
125 1 16731 2333946
102 1 345598 49305244
106 1 9091 1543096
121 1 827 164259
5 1 3524 623718
107 1 286290 45424672
4 1 1056 179920
5 1 2471 437364
125 1 7516 1048456
5 1 2971 525877
105 1 162543 25519196
101 1 37638 7151120
123 1 17134 5311459
101 1 142381 27052396
125 1 24757 3453656
5 1 8268 1463343
125 1 10548 1471409
107 1 44621 7079842
4 1 4735 807211
4 1 6830 1164405
101 1 401829 76347456
125 1 21541 3004913
4 1 8769 1494999
3 1 1327 141369
101 1 72027 13685114
4 1 8764 1494208
101 1 74505 14155910
4 1 1528 260414
2 1 6603 709826
3 1 2007 213704
109 1 38553 6563543
4 1 6119 1043157
125 1 1993 277918
4 1 8095 1380169
5 1 387 68460
125 1 18702 2608876
101 1 17030 3235524
101 1 156223 29682360
4 1 8369 1426801
107 1 357892 56785408
107 1 343949 54573136
101 1 2637 501052
101 1 678 128777
109 1 3587 610591
107 1 338679 53737064
106 1 158481 27628468
101 1 42904 8151783
125 1 662 92347
106 1 51276 8939008
3 1 5647 601334
106 1 52322 8881600
101 1 384194 72996696
5 1 570 100738
4 1 1801 307097
101 1 21405 4066787
2 1 4639 498645
101 1 178414 33898660
104 1 66379 12280072
1 1 1282 233838
101 1 20314 3859546
104 1 154431 28569598
101 1 392564 74587128
101 1 260152 49428840
104 1 83668 15478526
101 1 275629 52369420
108 1 183428 71811944
5 1 4326 765574
101 1 128565 24427360
101 1 244022 46364056
101 1 132006 25081078
125 1 27043 3772362
5 1 2595 459155
125 1 19167 2673689
121 1 987 186375
125 1 21945 3061292
108 1 191512 74976784
106 1 5783 981654
127 1 89 17529
111 1 9669 1858199
101 1 404572 76868552
110 1 253395 104145072
101 1 318976 60605432
125 1 20877 2912348
101 1 103448 19655022
101 1 342083 64995728
101 1 38879 7387043
125 1 1537 214439
101 1 376726 71577936
101 1 122900 23350860
5 1 2371 419526
101 1 211329 40152528
101 1 149222 28352176
5 1 4067 719849
121 1 10439 1972802
108 1 179119 70124784
107 1 308057 48878364
109 1 42603 7253200
101 1 91115 17311768
125 1 5884 820756
108 1 142525 55798468
3 1 4121 438958
101 1 23216 4410997
109 1 29722 5060050
101 1 69683 13239746
111 1 28354 4404284
5 1 4135 731881
101 1 382123 72603256
5 1 4749 840452
125 1 23254 3243876
3 1 3933 418934
108 1 346480 135646848
2 1 6841 735328
101 1 285144 54177224
125 1 23006 3209299
125 1 10366 1446051
5 1 5054 894446
123 1 387 119699
101 1 334639 63581232
101 1 164302 31217370
2 1 8522 916115
3 1 4947 526846
110 1 427557 175725648
125 1 8174 1140224
101 1 139875 26576168
5 1 7102 1256993
5 1 5349 946634
125 1 9784 1364866
5 1 4271 755808
101 1 326645 62062464
5 1 2958 523447
101 1 52128 9904220
101 1 261035 49596672
102 1 390886 55766444
101 1 125900 23920914
3 1 11021 1173678
101 1 331712 63025296
101 1 200122 38023192
101 1 238568 45327832
101 1 141709 26924634
101 1 332985 63267100
4 1 6051 1031526
107 1 57130 9064478
5 1 282 49810
5 1 7048 1247431
111 1 25208 3915713
101 1 208954 39701168
4 1 7528 1283412
104 1 7086 1310884
109 1 36654 6240273
1 1 6888 1257027
3 1 2015 214672
109 1 68970 11742020
101 1 313773 59616720
101 1 192543 36583064
125 1 3978 564821
101 1 379092 72027480
101 1 234934 44637304
101 1 180350 34266400
3 1 4103 437058
109 1 15713 2675095
101 1 365122 69373096
101 1 179640 34131592
101 1 384866 73124448
101 1 112375 21351188
111 1 30034 5305876
106 1 21882 3714465
101 1 201026 38194864
125 1 14971 2088465
1 1 1678 306098
4 1 3794 646776
101 1 173238 32915148
5 1 2736 484199
101 1 173698 33002528
109 1 42729 7274596
101 1 76825 14596687
1 1 4159 758999
111 1 29199 4535539
1 1 5366 979179
110 1 363057 149216240
4 1 4264 726990
106 1 59475 10095798
101 1 88909 16892552
101 1 139656 26534610
101 1 88589 16831852
102 1 856667 122217856
102 1 993661 141762336
1 1 6108 1114585
5 1 2066 365608
101 1 241815 45944756
108 1 65447 25622160
101 1 386132 73364944
2 1 3537 380260
1 1 3345 610474
101 1 211128 40114268
109 1 8309 1414610
125 1 23885 3331922
105 1 50577 8041701
101 1 344155 65389268
107 1 321053 50940432
125 1 15172 2116483
109 1 4662 793673
105 1 82209 12906670
4 1 5882 1002828
101 1 77817 14785179
109 1 159 27053
2 1 10767 1157501
101 1 373814 71024624
125 1 18893 2635508
125 1 27533 3840760
101 1 73813 14024292
101 1 210214 39940632
101 1 6362 1208663
101 1 416986 79227328
4 1 7446 1269433
127 1 1049 207399
127 1 864 170815
127 1 868 171597
101 1 224206 42599024
106 1 56710 9886448
107 1 330499 52439164
123 1 1883 583478
1 1 1016 185396
121 1 9713 1835750
101 1 169974 32295002
109 1 67983 11574074
101 1 24499 4654640
3 1 4403 468903
125 1 24018 3350460
3 1 10463 1114219
107 1 105223 16695377
125 1 1544 215358
125 1 4997 697087
1 1 5404 986206
3 1 11167 1189318
101 1 50276 9552267
4 1 2888 492292
111 1 1249 238233
101 1 282820 53735820
101 1 57578 10939710
101 1 41543 7893101
106 1 107775 18788696
101 1 47421 9009938
4 1 1076 183408
101 1 155927 29626164
2 1 5591 601067
1 1 2201 401627
101 1 224070 42573164
125 1 24488 3416015
125 1 17224 2402694
4 1 8110 1382668
109 1 32951 5609828
125 1 14763 2059453
101 1 108459 20607068
4 1 7905 1347644
108 1 270445 105878976
5 1 5635 997292
125 1 18089 2523342
101 1 103102 19589364
101 1 147249 27977300
101 1 355469 67539088
101 1 29312 5569244
107 1 375773 59622660
3 1 2089 222510
2 1 12033 1293536
109 1 50707 8632762
121 1 3400 675658
125 1 9785 1364878
101 1 75496 14344113
101 1 182139 34606420
101 1 281324 53451532
101 1 93776 17817328
109 1 21424 3647426
1 1 2783 507753
109 1 45358 7722151
4 1 4838 824857
101 1 55873 10615785
109 1 17767 3024808
5 1 6191 1095814
101 1 265418 50429292
101 1 25179 4783899
5 1 6262 1108279
125 1 20813 2903403
125 1 24643 3437689
101 1 190417 36179072
127 1 584 115408
5 1 822 145395
101 1 420347 79865968
125 1 18762 2617222
3 1 7781 828763
108 1 37269 14590557
125 1 8281 1155119
5 1 3234 572297
1 1 8104 1478844
109 1 3110 529507
3 1 3925 418060
105 1 75572 12015838
127 1 750 148173
5 1 5887 1041998
125 1 1171 163300
107 1 217240 34468668
101 1 232196 44117112
101 1 417915 79403744
125 1 15131 2110790
101 1 249455 47396400
101 1 45417 8629075
109 1 27423 4668781
111 1 16217 2519124
110 1 199398 81952264
105 1 45845 7197615
4 1 1638 279240
104 1 133954 24781472
1 1 1065 194316
1 1 1076 196210
101 1 348543 66223036
101 1 230757 43843676
101 1 350780 66648140
3 1 245 26083
101 1 364706 69294128
109 1 60666 10328302
101 1 300999 57189736
104 1 52826 9772816
4 1 4445 757869
107 1 363662 57700948
121 1 8329 1574014
101 1 214075 40674188
109 1 37814 6437815
101 1 50828 9657144
101 1 381351 72456592
108 1 69389 27165808
108 1 145309 56888160
125 1 4802 669812
107 1 251203 39857468
101 1 302931 57556884
2 1 833 89599
4 1 8654 1475427
5 1 5089 900682
109 1 1634 278077
101 1 367504 69825680
109 1 28238 4807478
125 1 14813 2066472
101 1 403157 76599864
101 1 61684 11719827
125 1 1397 198337
101 1 150691 28631116
109 1 60589 10315243
125 1 28405 3962408
101 1 275152 52278900
121 1 234 46592
105 1 72561 11537170
4 1 4253 725098
109 1 12745 2169755
101 1 379335 72073512
101 1 418689 79550784
1 1 4066 742038
3 1 4915 523394
5 1 7550 1336282
101 1 313831 59627784
101 1 384059 72971160
125 1 26363 3677585
110 1 449630 184797712
101 1 94953 18040944
125 1 23485 3276029
111 1 7768 1372216
125 1 27109 3781634
101 1 121814 23144616
5 1 6080 1076101
108 1 275571 107885904
101 1 182728 34718224
106 1 149961 25455736
4 1 5132 874938
125 1 12835 1790435
125 1 6261 873363
3 1 1771 188636
5 1 3187 563964
101 1 406334 77203344
4 1 2194 374003
108 1 274511 107470720
101 1 21627 4109089
107 1 9775 1550929
108 1 168426 65938632
1 1 3065 559284
108 1 334501 130956984
101 1 288942 54898872
102 1 610355 87077232
5 1 576 101860
5 1 5179 916680
101 1 210485 39992084
2 1 13227 1421925
1 1 6908 1260689
4 1 619 105491
101 1 128723 24457376
107 1 250052 39674912
125 1 22262 3105526
101 1 76270 14491143
125 1 15951 2225177
5 1 1383 244674
105 1 45002 7065376
105 1 13246 2106110
110 1 102971 42320840
104 1 33127 6128480
106 1 26442 4488545
110 1 5985 2459830
5 1 719 127270
109 1 69238 11787800
110 1 434281 178489344
101 1 327482 62221448
101 1 797 151438
101 1 118387 22493364
101 1 10364 1969081
101 1 136672 25967668
101 1 258226 49062792
101 1 127758 24273888
5 1 5340 945150
1 1 5492 1002232
125 1 18663 2603526
2 1 11407 1226200
104 1 80355 14865710
105 1 127392 20255284
125 1 27351 3815366
106 1 141495 24018840
102 1 34135 4869818
108 1 190974 74766104
5 1 3517 622425
101 1 111034 21096460
1 1 6780 1237212
101 1 211748 40232080
101 1 229842 43669904
109 1 16864 2871058
109 1 69742 11873633
108 1 108960 42657664
101 1 128240 24365512
107 1 77773 12339942
1 1 5198 948541
101 1 413309 78528616
101 1 167190 31765998
102 1 85430 12188003
121 1 1363 257554
125 1 7217 1006677
3 1 1973 210187
125 1 8387 1169899
101 1 18539 3522308
101 1 350781 66648304
111 1 29707 5248180
104 1 41601 7696080
101 1 208054 39530272
101 1 357856 67992592
101 1 314101 59679088
111 1 26731 4722341
101 1 114194 21696828
4 1 38 6377
101 1 94362 17928656
5 1 4419 782108
2 1 7875 846623
109 1 26899 4579560
3 1 8489 904171
109 1 37753 6427321
109 1 24496 4170392
5 1 4986 882521
101 1 254391 48334228
3 1 7437 791971
5 1 6529 1155510
101 1 276728 52578296
127 1 263 51852
3 1 1110 118215
1 1 753 137274
111 1 35790 6322808
2 1 13165 1415291
101 1 317502 60325300
4 1 6102 1040291
110 1 370642 152333488
5 1 4549 805009
1 1 4751 866923
125 1 16075 2242438
4 1 6197 1056544
101 1 155852 29611788
101 1 78278 14872817
110 1 433024 177972720
111 1 18403 3251076
3 1 8330 887135
125 1 12113 1689719
5 1 2225 393779
125 1 20656 2881483
125 1 20173 2814100
2 1 13129 1411373
101 1 155108 29470342
125 1 4801 669672
125 1 28521 3978598
101 1 327872 62295624
101 1 19361 3678579
123 1 4745 1470953
101 1 329663 62635848
127 1 760 150115
106 1 116828 20367024
107 1 106922 16965036
1 1 461 84102
3 1 5091 542140
1 1 7192 1312425
101 1 336809 63993748
101 1 347608 66045456
5 1 4804 850296
1 1 7002 1277838
107 1 354179 56196372
125 1 5697 794765
101 1 349649 66433168
109 1 15174 2583321
125 1 41 5665
106 1 162527 28333768
5 1 5351 946952
105 1 57181 8977350
4 1 6438 1097629
101 1 93983 17856706
101 1 146569 27847976
101 1 377507 71726208
3 1 330 35141
109 1 65903 11219925
111 1 2077 366897
101 1 398463 75707864
107 1 38512 6110517
105 1 143726 22564996
4 1 786 133965
5 1 4882 864082
101 1 363546 69073640
1 1 877 159986
111 1 39127 6912405
5 1 2340 414029
101 1 333926 63445824
111 1 12416 2193458
108 1 85267 33381866
111 1 40510 6292462
125 1 851 118644
125 1 15760 2198519
