mc run lumi evt
103 1 246481 39486168
102 1 1109266 158255328
102 1 887719 126647920
101 1 34626 6578821
12 1 5103 612364
14 1 7137 1024137
11 1 7883 1087933
103 1 139246 22307078
12 1 391 46933
11 1 5453 752478
102 1 898043 128120800
125 1 10233 1453013
102 1 1121143 159949776
11 1 6932 956653
102 1 953623 136050240
125 1 3768 534987
11 1 6637 915949
110 1 98560 40507976
12 1 9277 1113193
102 1 778673 111090608
102 1 570238 81353928
14 1 4480 642854
14 1 6994 1003613
102 1 560129 79911824
14 1 4613 661856
125 1 10177 1445047
12 1 12381 1485638
102 1 557288 79506416
102 1 231703 33056352
102 1 219697 31343426
14 1 6535 937800
103 1 210097 33657472
102 1 707978 101004880
103 1 154866 24809394
103 1 406553 65129788
125 1 18959 2692125
103 1 34604 5543695
102 1 802765 114527792
102 1 272779 38916416
11 1 1235 170456
110 1 134785 55396348
103 1 340127 54488292
102 1 1100371 156986208
12 1 10573 1268690
14 1 9798 1406012
103 1 202163 32386488
102 1 966041 137821792
103 1 68158 10919028
11 1 5492 757986
102 1 65593 9357891
102 1 521284 74369816
102 1 170371 24306308
121 1 421 79542
103 1 389547 62405432
103 1 419011 67125480
13 1 5152 712609
103 1 303343 48595576
101 1 98392 18694368
102 1 991481 141451296
103 1 49596 7945180
14 1 5987 859088
102 1 945661 134914304
13 1 10235 1415881
102 1 459469 65550904
14 1 8797 1262304
11 1 1090 150287
110 1 200648 82466312
101 1 94539 17962368
102 1 153089 21840758
102 1 575804 82148144
11 1 5281 728667
102 1 1060207 151256160
121 1 1275 253256
11 1 6961 960524
102 1 887725 126648688
12 1 7551 906019
12 1 5547 665717
102 1 624709 89125168
12 1 3627 435159
12 1 11195 1343313
103 1 70836 11347795
11 1 2450 338169
11 1 2406 332024
12 1 3719 446341
14 1 3161 453655
102 1 505979 72186264
102 1 765853 109261688
11 1 7316 1009569
102 1 658133 93893648
102 1 141406 20173874
11 1 8303 1145823
13 1 2008 277760
102 1 1103918 157492368
103 1 374696 60026152
101 1 20575 3909174
102 1 137803 19659944
13 1 9082 1256315
110 1 250812 103083328
103 1 350829 56202920
110 1 18879 7759004
102 1 905812 129229232
12 1 11517 1381925
102 1 47713 6807084
14 1 4025 577513
14 1 4925 706674
11 1 4331 597679
102 1 885211 126290016
101 1 419525 79709712
110 1 243967 100270288
12 1 5836 700284
102 1 738386 105343136
102 1 704389 100492720
