mc run lumi evt
101 1 36711 6975063
101 1 48565 9227330
9 1 2786 454175
101 1 51084 9705848
101 1 80818 15355311
101 1 196385 37313168
101 1 257721 48966864
101 1 14395 2735028
101 1 270185 51335140
101 1 404374 76830992
101 1 52956 10061578
101 1 108679 20648854
101 1 149677 28438574
101 1 151083 28705668
101 1 53023 10074368
101 1 217331 41292924
101 1 7707 1464266
101 1 322282 61233600
101 1 400915 76173664
101 1 190790 36250024
101 1 4870 925320
101 1 158621 30137976
101 1 396111 75261024
101 1 90518 17198266
9 1 4893 797544
101 1 272596 51793136
125 1 6259 873091
127 1 625 123429
101 1 17439 3313274
125 1 8633 1225944
101 1 197492 37523376
101 1 405574 77059024
101 1 267771 50876424
101 1 326641 62061696
101 1 377676 71758424
101 1 28883 5487805
101 1 363867 69134720
121 1 4859 918216
101 1 324735 61699628
101 1 405923 77125320
101 1 84836 16118720
101 1 373941 71048624
101 1 198512 37717112
101 1 41996 7979067
101 1 196439 37323280
101 1 354557 67365688
101 1 363255 69018344
101 1 94402 17936272
101 1 148127 28144124
101 1 329119 62532500
7 1 4928 803324
7 1 4760 775830
101 1 220032 41806048
101 1 309917 58884088
101 1 115290 21904980
101 1 22406 4257101
101 1 26461 5027583
101 1 161180 30624022
9 1 3014 491205
101 1 235613 44766440
101 1 375098 71268608
101 1 85749 16292320
101 1 413638 78591160
101 1 303760 57714264
101 1 5841 1109789
101 1 327310 62188860
101 1 104503 19855382
101 1 317884 60397916
101 1 55600 10563913
101 1 20067 3812618
101 1 334473 63549848
101 1 16027 3045038
101 1 264893 50329624
101 1 114555 21765296
101 1 178321 33880980
101 1 373360 70938416
101 1 375940 71428456
101 1 403247 76616840
7 1 1909 311200
101 1 342341 65044836
101 1 333713 63405412
101 1 113972 21654652
101 1 309315 58769796
101 1 275429 52331480
101 1 250824 47656524
101 1 150672 28627574
125 1 27869 3887588
9 1 632 102911
101 1 333456 63356536
101 1 37123 7053221
111 1 34957 5429993
101 1 145209 27589652
101 1 291059 55301248
9 1 549 89486
101 1 313307 59528208
101 1 12033 2286299
101 1 52237 9924955
101 1 163744 31111324
101 1 260086 49416212
101 1 274519 52158556
101 1 408246 77566624
101 1 30538 5802156
101 1 233375 44341208
101 1 104253 19807924
101 1 359211 68249928
101 1 365434 69432352
101 1 119335 22673612
101 1 31087 5906475
9 1 1399 227971
101 1 19792 3760484
101 1 228841 43479664
101 1 91138 17316112
101 1 132998 25269474
101 1 146167 27771612
101 1 105355 20017400
9 1 4396 716497
101 1 254519 48358476
101 1 274368 52129816
101 1 30833 5858188
101 1 241717 45926100
9 1 2468 402192
101 1 121049 22999324
101 1 273852 52031776
101 1 325985 61937144
125 1 4225 589320
101 1 230631 43819884
101 1 3501 665055
101 1 373648 70993136
101 1 187840 35689584
101 1 233446 44354732
101 1 404117 76782088
101 1 257558 48935884
101 1 335869 63815104
101 1 112655 21404380
101 1 87839 16689349
101 1 244283 46413664
101 1 137879 26196928
101 1 408723 77657272
125 1 4709 656776
7 1 4647 757405
101 1 333638 63391172
101 1 15583 2960586
101 1 126490 24033066
101 1 295287 56104488
101 1 191789 36439952
111 1 10758 1900454
101 1 30883 5867605
9 1 6491 1058051
101 1 40232 7644008
101 1 398333 75683168
101 1 300046 57008716
101 1 40925 7775793
101 1 189581 36020384
101 1 400588 76111568
101 1 189705 36043832
101 1 298922 56795152
101 1 61357 11657804
101 1 347069 65943080
101 1 22029 4185359
101 1 28075 5334181
101 1 200524 38099456
101 1 131293 24945572
125 1 2861 406193
101 1 129948 24690092
101 1 75817 14405046
125 1 23536 3283226
125 1 5084 721875
101 1 139823 26566384
101 1 188830 35877656
101 1 337621 64147848
101 1 360582 68510576
101 1 32619 6197465
